order_id,seller_id,rider_id,cluster_id,scheduled_time,delivered_time,pickup_latitude,pickup_longitude,delivered_latitude,delivered_longitude
1884772,2409,2755,52,"2016-04-04 09:38:00","2016-04-04 10:38:13",12.9119774,77.6001169,12.9185973,77.6120835
1884796,1991,1983,52,"2016-04-04 09:38:07","2016-04-04 10:08:50",12.9167593,77.5926123,12.91049,77.58572
1884852,1972,3149,41,"2016-04-04 09:45:56","2016-04-03 18:42:23",12.9592262,77.6563067,12.95872,77.65944
1884942,1379,1711,52,"2016-04-04 09:51:37","2016-04-04 10:20:09",12.9215955,77.6203654,12.93043,77.6085
1884949,1379,1711,52,"2016-04-04 09:52:25","2016-04-04 10:26:43",12.9215955,77.6203654,12.9277,77.6093
1884959,654,2262,100,"2016-04-04 09:53:22","2016-04-04 10:04:24",12.9053199,77.57193,12.90483,77.56051
1884978,654,2262,100,"2016-04-04 09:55:14","2016-04-04 10:04:35",12.9053199,77.57193,12.88415,77.55117
1884990,654,2262,100,"2016-04-04 09:56:37",NULL,12.9053199,77.57193,12.90162,77.582
1885003,654,2262,100,"2016-04-04 09:57:53","2016-04-04 10:04:41",12.9053199,77.57193,12.90483,77.56051
1885005,2313,3425,56,"2016-04-04 10:00:32","2016-04-04 10:47:48",12.9062901,77.5930025,12.90056,77.58916
1885026,310,2583,39,"2016-04-04 10:02:51","2016-04-04 10:38:23",12.976993,77.6407623,12.98147,77.61921
1885183,2014,2583,39,"2016-04-04 10:12:24","2016-04-04 13:40:06",12.97611563,77.6408888,12.98125,77.63715
1885186,2287,3368,91,"2016-04-04 10:12:27","2016-04-04 10:22:28",12.9658318,77.7166191,12.96294,77.7123
1885194,2287,3170,91,"2016-04-04 10:13:32",NULL,12.9658318,77.7166191,12.96294,77.7123
1885203,2014,2583,39,"2016-04-04 10:16:17","2016-04-04 11:44:35",12.97611563,77.6408888,12.97189,77.64115
1885205,2287,3502,91,"2016-04-04 10:14:10",NULL,12.9658318,77.7166191,12.96294,77.7123
1885213,1974,789,38,"2016-04-04 10:14:54","2016-04-04 10:43:34",12.9344621,77.625095,12.9348,77.6329
1885234,1968,2259,56,"2016-04-04 10:17:37","2016-04-04 12:38:01",12.9264852,77.58624,12.93923,77.58897
1885236,2213,3183,56,"2016-04-04 10:19:56","2016-04-04 10:33:39",12.9059519782,77.5855685771,12.90162,77.582
1885237,1379,1986,52,"2016-04-04 10:20:03","2016-04-04 10:38:38",12.9215955,77.6203654,12.92667,77.61853
1885256,343,2120,41,"2016-04-04 10:22:26",NULL,12.959203,77.653895,12.9624,77.6721
1885280,310,1385,39,"2016-04-04 10:22:34","2016-04-04 10:45:37",12.976993,77.6407623,12.98147,77.61921
1885286,2092,3319,42,"2016-04-04 10:25:23","2016-04-04 10:51:21",12.9113679,77.6521828,12.91042,77.68514
1885312,1972,3149,41,"2016-04-04 10:25:18","2016-04-04 07:22:30",12.9592262,77.6563067,12.9535,77.64364
1885313,343,2647,41,"2016-04-04 10:25:25","2016-04-04 12:07:38",12.959203,77.653895,12.959561,77.649
1885329,654,3522,100,"2016-04-04 10:26:30","2016-04-04 11:00:02",12.9053199,77.57193,12.88468,77.582
1885335,1379,1711,52,"2016-04-04 10:29:28","2016-04-04 10:48:39",12.9215955,77.6203654,12.9277,77.6093
1885339,2605,3180,91,"2016-04-04 10:27:21",NULL,12.987014,77.736225,12.99857,77.76309
1885340,654,3522,100,"2016-04-04 10:27:23","2016-04-04 11:00:05",12.9053199,77.57193,12.90175,77.56982
1885345,654,3522,100,"2016-04-04 10:30:13","2016-04-04 11:00:09",12.9053199,77.57193,12.91264,77.57627
1885423,1379,1984,52,"2016-04-04 10:39:04","2016-04-04 10:59:12",12.9215955,77.6203654,12.91757,77.60811
1885436,1458,3614,74,"2016-04-04 10:43:00","2016-04-04 11:11:35",12.9558901,77.7083171,12.9565,77.7324
1885461,2092,775,42,"2016-04-04 10:44:37","2016-04-04 11:18:44",12.9113679,77.6521828,12.91029,77.64502
1885469,2092,775,42,"2016-04-04 10:47:51","2016-04-04 11:12:09",12.9113679,77.6521828,12.91029,77.64502
1885477,2213,3183,56,"2016-04-04 10:49:03",NULL,12.9059519782,77.5855685771,12.90056,77.58916
1885479,1379,1984,52,"2016-04-04 10:46:50",NULL,12.9215955,77.6203654,12.89836,77.61795
1885508,2287,3368,91,"2016-04-04 10:51:48",NULL,12.9658318,77.7166191,12.96294,77.7123
1885515,654,2262,100,"2016-04-04 10:52:51","2016-04-04 10:58:10",12.9053199,77.57193,12.90483,77.56051
1885522,654,2262,100,"2016-04-04 10:51:21","2016-04-04 10:58:03",12.9053199,77.57193,12.90483,77.56051
1885531,655,3461,100,"2016-04-04 10:52:44",NULL,12.92514,77.55054,12.9119178,77.5721511
1885539,655,3409,100,"2016-04-04 10:53:30",NULL,12.92514,77.55054,12.9256,77.5495
1885544,655,1985,100,"2016-04-04 10:54:00",NULL,12.92514,77.55054,12.93565,77.55581
1885639,2287,3170,91,"2016-04-04 11:05:17",NULL,12.9658318,77.7166191,12.96294,77.7123
1885641,2287,3502,91,"2016-04-04 11:05:57",NULL,12.9658318,77.7166191,12.96294,77.7123
1885661,1972,3105,41,"2016-04-04 11:08:51","2016-04-04 12:06:44",12.9592262,77.6563067,12.9614284,77.6462736
1885676,1379,1711,52,"2016-04-04 11:11:26","2016-04-04 11:32:00",12.9215955,77.6203654,12.91775,77.62379
1885708,310,2583,39,"2016-04-04 11:13:32","2016-04-04 13:40:03",12.976993,77.6407623,12.97189,77.64115
1885712,2313,3425,56,"2016-04-04 11:14:04",NULL,12.9062901,77.5930025,12.91049,77.58572
1885713,2093,962,42,"2016-04-04 11:14:05",NULL,12.9083403,77.6514987,12.9589602,77.5846652
1885750,2408,3319,42,"2016-04-04 11:16:23",NULL,12.91275,77.6445556,12.9066,77.6463
1885774,1968,2474,56,"2016-04-04 11:16:39",NULL,12.9264852,77.58624,12.93923,77.58897
1885836,1458,3614,74,"2016-04-04 11:23:47","2016-04-04 12:03:09",12.9558901,77.7083171,12.9616,77.7168
1885837,2403,3266,96,"2016-04-04 11:21:31",NULL,12.8763123,77.5953114,12.85163,77.59919
1885865,2287,3368,91,"2016-04-04 11:23:36",NULL,12.9658318,77.7166191,12.96294,77.7123
1885895,2403,3267,96,"2016-04-04 11:28:04","2016-04-04 11:30:39",12.8763123,77.5953114,12.85473,77.58893
1885904,654,2262,100,"2016-04-04 11:27:04","2016-04-04 11:43:29",12.9053199,77.57193,12.90483,77.56051
1885934,310,3520,39,"2016-04-04 11:31:40",NULL,12.976993,77.6407623,12.97189,77.64115
1885966,311,3517,41,"2016-04-04 11:33:49",NULL,12.955793,77.64151,12.96402,77.63894
1885970,343,2647,41,"2016-04-04 11:31:39","2016-04-04 12:07:41",12.959203,77.653895,12.9538312,77.6583346
1886056,2403,3615,96,"2016-04-04 11:39:44",NULL,12.8763123,77.5953114,12.86013,77.614925
1886094,2029,2495,53,"2016-04-04 11:43:01","2016-04-04 12:47:23",12.92608819,77.67146749,12.91029,77.64502
1886106,2029,2256,53,"2016-04-04 11:46:23","2016-04-04 13:09:57",12.92608819,77.67146749,12.93561,77.70228
1886108,1972,3149,41,"2016-04-04 11:46:28","2016-04-04 08:47:17",12.9592262,77.6563067,12.96008,77.64416
1886114,2029,2256,53,"2016-04-04 11:44:53","2016-04-04 12:49:45",12.92608819,77.67146749,12.91042,77.68514
1886118,1972,3105,41,"2016-04-04 11:47:31","2016-04-04 12:12:16",12.9592262,77.6563067,12.9591,77.6579
1886178,655,1985,100,"2016-04-04 11:48:33","2016-04-04 16:01:30",12.92514,77.55054,12.9515,77.546
1886227,2287,3368,91,"2016-04-04 11:53:44","2016-04-04 12:10:48",12.9658318,77.7166191,12.96294,77.7123
1886234,2287,3170,91,"2016-04-04 11:56:40","2016-04-04 12:05:29",12.9658318,77.7166191,12.96294,77.7123
1886235,2287,3502,91,"2016-04-04 11:57:17",NULL,12.9658318,77.7166191,12.96294,77.7123
1886292,2403,3352,96,"2016-04-04 12:02:46",NULL,12.8763123,77.5953114,12.87153,77.60206
1886294,2213,3183,56,"2016-04-04 12:05:09",NULL,12.9059519782,77.5855685771,12.88468,77.582
1886300,343,2120,41,"2016-04-04 12:03:50",NULL,12.959203,77.653895,12.9677,77.677
1886311,343,2120,41,"2016-04-04 12:05:01",NULL,12.959203,77.653895,12.9677,77.677
1886359,1968,2259,56,"2016-04-04 12:11:49","2016-04-04 12:37:55",12.9264852,77.58624,12.96475,77.59676
1886360,1379,1984,52,"2016-04-04 12:11:51",NULL,12.9215955,77.6203654,12.92776,77.62641
1886367,2509,2861,96,"2016-04-04 12:12:20",NULL,12.89461766,77.60951649,12.89096,77.60993
1886372,343,2647,41,"2016-04-04 12:10:46","2016-04-04 13:30:26",12.959203,77.653895,12.9598,77.649
1886373,654,2262,100,"2016-04-04 12:13:05","2016-04-04 12:29:47",12.9053199,77.57193,12.89837,77.55836
1886376,1991,2282,52,"2016-04-04 12:13:48","2016-04-04 13:59:16",12.9167593,77.5926123,12.91049,77.58572
1886378,654,3522,100,"2016-04-04 12:14:04","2016-04-04 12:20:23",12.9053199,77.57193,12.90162,77.582
1886384,343,973,41,"2016-04-04 12:13:28","2016-04-04 12:42:07",12.959203,77.653895,12.95872,77.65944
1886386,2213,2818,56,"2016-04-04 12:16:12","2016-04-04 12:40:47",12.9059519782,77.5855685771,12.92005,77.58343
1886396,310,788,39,"2016-04-04 12:18:14",NULL,12.976993,77.6407623,12.97189,77.64115
1886400,343,972,41,"2016-04-04 12:19:25","2016-04-04 12:43:36",12.959203,77.653895,12.94758,77.65995
1886413,2213,2818,56,"2016-04-04 12:22:35","2016-04-04 12:40:54",12.9059519782,77.5855685771,12.90162,77.582
1886414,1968,2260,56,"2016-04-04 12:22:36",NULL,12.9264852,77.58624,12.91396,77.60012
1886416,1968,2474,56,"2016-04-04 12:23:07",NULL,12.9264852,77.58624,12.91396,77.60012
1886418,2403,3615,96,"2016-04-04 12:21:07","2016-04-04 12:37:31",12.8763123,77.5953114,12.8677,77.57669
1886421,1968,2260,56,"2016-04-04 12:21:24",NULL,12.9264852,77.58624,12.9455888,77.5712556
1886446,2213,2765,56,"2016-04-04 12:28:01","2016-04-04 12:50:51",12.9059519782,77.5855685771,12.90162,77.582
1886458,1379,1984,52,"2016-04-04 12:30:23","2016-04-04 13:33:22",12.9215955,77.6203654,12.92104,77.63357
1886464,1379,1711,52,"2016-04-04 12:31:36","2016-04-04 13:26:50",12.9215955,77.6203654,12.9277,77.6093
1886496,1972,3149,41,"2016-04-04 12:38:39",NULL,12.9592262,77.6563067,12.9591,77.6579
1886512,2243,3051,96,"2016-04-04 12:37:54","2016-04-04 13:10:17",12.8904418,77.5980522,12.858686,77.596982
1886527,1379,1986,52,"2016-04-04 12:39:49","2016-04-04 14:10:53",12.9215955,77.6203654,12.91067,77.62354
1886528,655,956,100,"2016-04-04 12:42:25","2016-04-04 13:01:31",12.92514,77.55054,12.9408,77.54529
1886548,310,1385,39,"2016-04-04 12:44:13",NULL,12.976993,77.6407623,12.97189,77.64115
1886549,1968,2474,56,"2016-04-04 12:44:19",NULL,12.9264852,77.58624,12.9236,77.5782
1886574,2314,2861,96,"2016-04-04 12:50:53",NULL,12.8881982,77.5976316,12.8928,77.5989
1886596,1972,3105,41,"2016-04-04 12:56:02",NULL,12.9592262,77.6563067,12.9676,77.6602
1886626,655,3673,100,"2016-04-04 12:59:35","2016-04-04 13:09:49",12.92514,77.55054,12.92872,77.56634
1886628,929,2131,38,"2016-04-04 12:59:56","2016-04-04 13:51:12",12.9346098,77.6112879,12.943208,77.61042
1886629,655,3673,100,"2016-04-04 12:57:41","2016-04-04 13:09:52",12.92514,77.55054,12.92872,77.56634
1886635,1974,2217,38,"2016-04-04 12:58:12","2016-04-04 13:31:53",12.9344621,77.625095,12.943208,77.61042
1886638,655,3673,100,"2016-04-04 12:58:30","2016-04-04 13:09:55",12.92514,77.55054,12.92872,77.56634
1886653,655,1985,100,"2016-04-04 12:59:56","2016-04-04 16:01:33",12.92514,77.55054,12.9417,77.5434
1886658,655,956,100,"2016-04-04 13:02:42","2016-04-04 13:05:00",12.92514,77.55054,12.92872,77.56634
1886662,655,956,100,"2016-04-04 13:00:43","2016-04-04 13:05:01",12.92514,77.55054,12.92872,77.56634
1886664,655,956,100,"2016-04-04 13:03:19","2016-04-04 13:05:08",12.92514,77.55054,12.92872,77.56634
1886669,655,956,100,"2016-04-04 13:03:38","2016-04-04 13:05:03",12.92514,77.55054,12.92872,77.56634
1886675,655,956,100,"2016-04-04 13:01:37","2016-04-04 13:05:04",12.92514,77.55054,12.92872,77.56634
1886679,655,956,100,"2016-04-04 13:04:22","2016-04-04 13:09:55",12.92514,77.55054,12.92872,77.56634
1886685,655,3298,100,"2016-04-04 13:05:04",NULL,12.92514,77.55054,12.92872,77.56634
1886695,655,3298,100,"2016-04-04 13:03:23",NULL,12.92514,77.55054,12.92872,77.56634
1886728,343,972,41,"2016-04-04 13:09:42","2016-04-04 13:44:16",12.959203,77.653895,12.94771,77.6894
1886747,310,3520,39,"2016-04-04 13:14:25","2016-04-04 14:12:21",12.976993,77.6407623,12.97189,77.64115
1886783,1972,3149,41,"2016-04-04 13:19:38",NULL,12.9592262,77.6563067,12.9538312,77.6583346
1886805,343,2647,41,"2016-04-04 13:21:07",NULL,12.959203,77.653895,12.96997,77.66721
1886817,343,2647,41,"2016-04-04 13:25:42",NULL,12.959203,77.653895,12.97555,77.66578
1886820,2243,3051,96,"2016-04-04 13:26:14","2016-04-04 13:56:38",12.8904418,77.5980522,12.86681,77.59203
1886855,1379,1984,52,"2016-04-04 13:28:24","2016-04-04 14:26:26",12.9215955,77.6203654,12.9277,77.6093
1886884,1972,2084,41,"2016-04-04 13:32:21",NULL,12.9592262,77.6563067,12.959561,77.649
1886889,1972,2084,41,"2016-04-04 13:35:21",NULL,12.9592262,77.6563067,12.94758,77.65995
1886893,1379,1984,52,"2016-04-04 13:35:54","2016-04-04 14:26:29",12.9215955,77.6203654,12.9277,77.6093
1886895,2326,3185,52,"2016-04-04 13:36:13","2016-04-04 14:16:53",12.9179907,77.6128723,12.91067,77.62354
1886911,1968,2259,56,"2016-04-04 13:38:49","2016-04-04 13:50:51",12.9264852,77.58624,12.9417,77.5861
1886916,702,962,42,"2016-04-04 13:39:29","2016-04-04 14:42:38",12.909188,77.642913,12.9337,77.6622
1886922,702,962,42,"2016-04-04 13:37:51","2016-04-04 14:36:29",12.909188,77.642913,12.9337,77.6622
1886924,2014,1382,39,"2016-04-04 13:38:14","2016-04-04 14:18:20",12.97611563,77.6408888,12.97189,77.64115
1887091,655,2591,100,"2016-04-04 13:43:27","2016-04-04 13:49:36",12.92514,77.55054,12.92872,77.56634
1887102,343,973,41,"2016-04-04 13:43:10","2016-04-04 14:31:22",12.959203,77.653895,12.97555,77.66578
1887108,343,973,41,"2016-04-04 13:43:31","2016-04-04 14:31:24",12.959203,77.653895,12.96997,77.66721
1887112,2605,3401,91,"2016-04-04 13:46:00","2016-04-04 14:09:57",12.987014,77.736225,12.979907,77.763695
1887124,2287,3395,91,"2016-04-04 13:44:43","2016-04-04 14:04:50",12.9658318,77.7166191,12.96294,77.7123
1887128,310,2516,39,"2016-04-04 13:45:32","2016-04-04 14:04:51",12.976993,77.6407623,12.97189,77.64115
1887136,343,3633,41,"2016-04-04 13:48:24","2016-04-04 14:17:52",12.959203,77.653895,12.95872,77.65944
1887167,310,2179,39,"2016-04-04 13:48:33","2016-04-04 14:16:14",12.976993,77.6407623,12.97189,77.64115
1887180,2314,3385,96,"2016-04-04 13:49:42","2016-04-04 14:13:37",12.8881982,77.5976316,12.8928,77.5989
1887195,310,788,39,"2016-04-04 13:53:43","2016-04-04 14:21:55",12.976993,77.6407623,12.97189,77.64115
1887196,1968,2493,56,"2016-04-04 13:51:35",NULL,12.9264852,77.58624,12.9386,77.58683
1887198,2156,2813,74,"2016-04-04 13:51:49","2016-04-04 13:58:16",12.956743,77.710721,12.9512,77.69977
1887227,702,2565,42,"2016-04-04 13:53:27","2016-04-04 15:05:59",12.909188,77.642913,12.91029,77.64502
1887236,2243,3672,96,"2016-04-04 13:56:33","2016-04-04 15:26:05",12.8904418,77.5980522,12.90056,77.58916
1887279,929,2131,38,"2016-04-04 14:00:12","2016-04-04 14:45:23",12.9346098,77.6112879,12.943208,77.61042
1887327,310,2583,39,"2016-04-04 14:02:34","2016-04-04 14:47:41",12.976993,77.6407623,12.97688,77.64932
1887334,343,972,41,"2016-04-04 14:03:38",NULL,12.959203,77.653895,12.9657,77.657
1887336,310,1385,39,"2016-04-04 14:06:10","2016-04-04 14:30:56",12.976993,77.6407623,12.97189,77.64115
1887366,2509,2861,96,"2016-04-04 14:09:41","2016-04-04 14:32:54",12.89461766,77.60951649,12.89096,77.60993
1887372,1379,1986,52,"2016-04-04 14:07:56","2016-04-04 14:47:45",12.9215955,77.6203654,12.92532,77.60492
1887385,343,3676,41,"2016-04-04 14:11:10","2016-04-04 14:47:55",12.959203,77.653895,12.9614284,77.6462736
1887388,1972,3149,41,"2016-04-04 14:08:58",NULL,12.9592262,77.6563067,12.94758,77.65995
1887415,310,3520,39,"2016-04-04 14:11:34",NULL,12.976993,77.6407623,12.97688,77.64932
1887420,343,2120,41,"2016-04-04 14:12:13",NULL,12.959203,77.653895,12.97555,77.66578
1887450,702,963,42,"2016-04-04 14:12:34","2016-04-04 14:37:27",12.909188,77.642913,12.91029,77.64502
1887487,1379,1986,52,"2016-04-04 14:18:48","2016-04-04 14:50:19",12.9215955,77.6203654,12.9277,77.6093
1887490,702,3319,42,"2016-04-04 14:16:33","2016-04-04 15:04:06",12.909188,77.642913,12.92776,77.62641
1887495,653,3269,100,"2016-04-04 14:19:07","2016-04-04 14:51:32",12.924494,77.5651654,12.9204,77.5671
1887506,2403,3615,96,"2016-04-04 14:17:55",NULL,12.8763123,77.5953114,12.85473,77.58893
1887516,693,775,42,"2016-04-04 14:21:04","2016-04-04 15:21:04",12.9126074,77.6504847,12.91,77.66
1887543,2213,3183,56,"2016-04-04 14:23:46","2016-04-04 14:44:19",12.9059519782,77.5855685771,12.90162,77.582
1887556,311,666,41,"2016-04-04 14:22:50","2016-04-04 14:44:45",12.955793,77.64151,12.96099,77.63873
1887595,310,2179,39,"2016-04-04 14:28:31",NULL,12.976993,77.6407623,12.97189,77.64115
1887628,2213,2765,56,"2016-04-04 14:28:03","2016-04-04 14:39:22",12.9059519782,77.5855685771,12.91264,77.57627
1887675,2243,3051,96,"2016-04-04 14:31:44",NULL,12.8904418,77.5980522,12.9161,77.6
1887682,2314,2916,96,"2016-04-04 14:29:51","2016-04-04 14:54:41",12.8881982,77.5976316,12.8928,77.5989
1887687,652,1278,56,"2016-04-04 14:30:14","2016-04-04 14:36:07",12.93073,77.58276,12.92745,77.5906
1887704,652,1278,56,"2016-04-04 14:33:20","2016-04-04 14:36:58",12.93073,77.58276,12.88847,77.59735
1887710,693,963,42,"2016-04-04 14:33:37","2016-04-04 15:31:24",12.9126074,77.6504847,12.89,77.65
1887715,652,1278,56,"2016-04-04 14:33:53","2016-04-04 14:37:00",12.93073,77.58276,12.92632,77.60385
1887719,343,972,41,"2016-04-04 14:34:25",NULL,12.959203,77.653895,12.97555,77.66578
1887739,652,1278,56,"2016-04-04 14:33:33","2016-04-04 14:37:31",12.93073,77.58276,12.9285,77.6002
1887748,2509,2861,96,"2016-04-04 14:34:08",NULL,12.89461766,77.60951649,12.89096,77.60993
1887763,654,1277,100,"2016-04-04 14:35:01",NULL,12.9053199,77.57193,12.90483,77.56051
1887764,2314,3385,96,"2016-04-04 14:37:28","2016-04-04 15:12:54",12.8881982,77.5976316,12.8928,77.5989
1887775,310,1385,39,"2016-04-04 14:35:47",NULL,12.976993,77.6407623,12.97533,77.61742
1887778,343,973,41,"2016-04-04 14:38:17","2016-04-04 15:07:27",12.959203,77.653895,12.9598,77.649
1887791,343,3633,41,"2016-04-04 14:36:37","2016-04-04 14:58:36",12.959203,77.653895,12.9695,77.67222
1887794,2605,3170,91,"2016-04-04 14:36:42","2016-04-04 16:18:56",12.987014,77.736225,12.9789,77.7156
1887798,343,2647,41,"2016-04-04 14:39:20","2016-04-04 15:07:29",12.959203,77.653895,12.959561,77.649
1887859,2287,3502,91,"2016-04-04 14:42:47",NULL,12.9658318,77.7166191,12.95487,77.72089
1887862,343,973,41,"2016-04-04 14:40:43","2016-04-04 15:02:41",12.959203,77.653895,12.9598,77.649
1887873,1968,2259,56,"2016-04-04 14:42:15","2016-04-04 14:55:28",12.9264852,77.58624,12.92005,77.58343
1887875,1379,1711,52,"2016-04-04 14:44:55",NULL,12.9215955,77.6203654,12.92532,77.60492
1887876,1968,2474,56,"2016-04-04 14:45:03",NULL,12.9264852,77.58624,12.93295,77.58387
1887879,2287,3316,91,"2016-04-04 14:45:14","2016-04-04 16:34:16",12.9658318,77.7166191,12.96294,77.7123
1887889,2093,990,42,"2016-04-04 14:44:00","2016-04-04 15:24:20",12.9083403,77.6514987,12.9589602,77.5846652
1887940,2308,990,42,"2016-04-04 14:49:39",NULL,12.9074821,77.6491524,12.91408,77.67723
1887945,928,2824,38,"2016-04-04 14:47:34","2016-04-04 15:16:42",12.9397732,77.6252842,12.92104,77.63357
1887949,693,963,42,"2016-04-04 14:50:07",NULL,12.9126074,77.6504847,12.89,77.65
1887958,310,2516,39,"2016-04-04 14:48:31",NULL,12.976993,77.6407623,12.97189,77.64115
1887983,693,992,42,"2016-04-04 14:52:55","2016-04-04 15:35:11",12.9126074,77.6504847,12.9,77.62
1887999,2287,3316,91,"2016-04-04 14:51:27","2016-04-04 16:34:19",12.9658318,77.7166191,12.95584,77.71415
1888000,2077,3669,100,"2016-04-04 14:51:28","2016-04-04 14:55:50",12.9244899,77.5651683,12.9204,77.5671
1888015,2287,3316,91,"2016-04-04 14:52:16","2016-04-04 16:34:37",12.9658318,77.7166191,12.9616,77.7168
1888044,2445,2916,96,"2016-04-04 14:56:17","2016-04-04 15:29:48",12.8900759,77.5977765,12.89096,77.60993
1888050,654,1730,100,"2016-04-04 14:56:34","2016-04-04 15:43:31",12.9053199,77.57193,12.90162,77.582
1888051,2287,3368,91,"2016-04-04 14:56:42","2016-04-04 15:37:35",12.9658318,77.7166191,12.96294,77.7123
1888058,654,1800,100,"2016-04-04 14:57:12","2016-04-04 15:34:41",12.9053199,77.57193,12.91264,77.57627
1888073,702,775,42,"2016-04-04 14:55:26","2016-04-04 16:58:41",12.909188,77.642913,12.93317,77.62794
1888082,2403,3615,96,"2016-04-04 14:58:14","2016-04-04 15:15:24",12.8763123,77.5953114,12.85473,77.58893
1888084,1380,1064,39,"2016-04-04 14:58:24","2016-04-04 15:15:52",12.9782741,77.6385595,12.97189,77.64115
1888085,310,2583,39,"2016-04-04 14:58:24","2016-04-04 16:18:26",12.976993,77.6407623,12.96887,77.64431
1888099,310,2583,39,"2016-04-04 14:57:02","2016-04-04 16:18:42",12.976993,77.6407623,12.97189,77.64115
1888102,1458,2718,74,"2016-04-04 14:59:28","2016-04-04 16:13:07",12.9558901,77.7083171,12.9512,77.69977
1888105,1380,3674,39,"2016-04-04 14:57:21","2016-04-04 15:17:06",12.9782741,77.6385595,12.97189,77.64115
1888144,2208,2490,52,"2016-04-04 14:59:55",NULL,12.9126368,77.6090289,12.9151,77.6128
1888156,2287,3502,91,"2016-04-04 15:00:44","2016-04-04 16:34:44",12.9658318,77.7166191,12.96294,77.7123
1888157,2208,2490,52,"2016-04-04 15:03:08","2016-04-04 15:12:39",12.9126368,77.6090289,12.9151,77.6128
1888161,343,3676,41,"2016-04-04 15:01:12","2016-04-04 15:35:28",12.959203,77.653895,12.95872,77.65944
1888166,2208,2490,52,"2016-04-04 15:04:03",NULL,12.9126368,77.6090289,12.9151,77.6128
1888167,1968,2260,56,"2016-04-04 15:01:49","2016-04-04 15:18:46",12.9264852,77.58624,12.9395,77.59883
1888175,1380,1064,39,"2016-04-04 15:04:40","2016-04-04 15:36:59",12.9782741,77.6385595,12.97189,77.64115
1888176,2208,2490,52,"2016-04-04 15:02:27",NULL,12.9126368,77.6090289,12.9151,77.6128
1888177,311,666,41,"2016-04-04 15:04:46","2016-04-04 16:25:21",12.955793,77.64151,12.96099,77.63873
1888178,2014,1977,39,"2016-04-04 15:02:30","2016-04-04 15:55:39",12.97611563,77.6408888,12.97688,77.64932
1888182,2403,3267,96,"2016-04-04 15:02:42",NULL,12.8763123,77.5953114,12.85163,77.59919
1888185,2213,2818,56,"2016-04-04 15:02:56",NULL,12.9059519782,77.5855685771,12.88468,77.582
1888189,2509,2861,96,"2016-04-04 15:05:36","2016-04-04 15:48:46",12.89461766,77.60951649,12.89096,77.60993
1888202,1379,1986,52,"2016-04-04 15:06:33","2016-04-04 15:33:39",12.9215955,77.6203654,12.9186,77.61208
1888206,1380,1064,39,"2016-04-04 15:04:28","2016-04-04 15:29:03",12.9782741,77.6385595,12.97189,77.64115
1888218,1380,3674,39,"2016-04-04 15:05:14","2016-04-04 15:31:33",12.9782741,77.6385595,12.97189,77.64115
1888225,1379,1984,52,"2016-04-04 15:05:35","2016-04-04 15:36:21",12.9215955,77.6203654,12.9186,77.61208
1888245,343,973,41,"2016-04-04 15:08:58","2016-04-04 15:31:04",12.959203,77.653895,12.96607,77.66974
1888246,1379,1984,52,"2016-04-04 15:06:45","2016-04-04 15:48:40",12.9215955,77.6203654,12.9151,77.6128
1888276,2092,2783,42,"2016-04-04 15:08:38",NULL,12.9113679,77.6521828,12.9337,77.6622
1888284,702,962,42,"2016-04-04 15:09:47","2016-04-04 17:11:52",12.909188,77.642913,12.91757,77.60811
1888294,702,962,42,"2016-04-04 15:10:25",NULL,12.909188,77.642913,12.89252,77.62784
1888300,310,2179,39,"2016-04-04 15:10:45","2016-04-04 15:32:38",12.976993,77.6407623,12.98457,77.6622
1888315,2243,2861,96,"2016-04-04 15:13:50",NULL,12.8904418,77.5980522,12.88468,77.582
1888324,2146,2881,52,"2016-04-04 15:12:21","2016-04-04 15:34:29",12.9148127,77.607864,12.87594,77.59526
1888328,2077,2372,100,"2016-04-04 15:12:38","2016-04-04 15:38:09",12.9244899,77.5651683,12.9204,77.5671
1888338,2077,2372,100,"2016-04-04 15:13:09","2016-04-04 15:37:49",12.9244899,77.5651683,12.9204,77.5671
1888341,2077,2372,100,"2016-04-04 15:15:46","2016-04-04 15:38:06",12.9244899,77.5651683,12.9204,77.5671
1888356,654,1277,100,"2016-04-04 15:14:17",NULL,12.9053199,77.57193,12.88265,77.5654
1888386,693,990,42,"2016-04-04 15:18:10",NULL,12.9126074,77.6504847,12.9,77.62
1888394,1379,1711,52,"2016-04-04 15:18:28","2016-04-04 15:34:14",12.9215955,77.6203654,12.93166,77.6227
1888402,1380,2927,39,"2016-04-04 15:19:12","2016-04-04 15:51:17",12.9782741,77.6385595,12.97944,77.64359
1888403,928,3515,38,"2016-04-04 15:16:54",NULL,12.9397732,77.6252842,12.93317,77.62794
1888411,1379,1711,52,"2016-04-04 15:19:30","2016-04-04 15:34:13",12.9215955,77.6203654,12.93166,77.6227
1888449,693,963,42,"2016-04-04 15:20:01",NULL,12.9126074,77.6504847,12.89,77.65
1888461,2208,2490,52,"2016-04-04 15:22:50","2016-04-04 15:47:10",12.9126368,77.6090289,12.9151,77.6128
1888481,310,2583,39,"2016-04-04 15:21:25","2016-04-04 16:07:20",12.976993,77.6407623,12.98457,77.6622
1888493,654,2262,100,"2016-04-04 15:24:21",NULL,12.9053199,77.57193,12.8677,77.57669
1888509,693,2475,42,"2016-04-04 15:25:19","2016-04-04 16:16:59",12.9126074,77.6504847,12.92,77.63
